pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
1689,0.02122501298275235,-4.808498036436143,-5.220114049327261,[-1.02668283e-08 -1.50371331e-08  0.00000000e+00],[-1.02668283e-08 -1.50371331e-08  0.00000000e+00]
1859,0.18460484424786114,-2.1066469738188056,-2.1066469738188056,[0. 0. 0.],[0. 0. 0.]
1628,0.0,-2.169169710145411,-3.1546397500731325,[ 0.00000000e+00  1.33283198e+00 -1.63664873e-08],[ 0.00000000e+00  1.33283198e+00 -1.63664873e-08]
1668,0.0,-2.1926302305028416,-3.2086218689844737,[ 0.00000000e+00  1.32913076e+00 -6.94848841e-09],[ 0.00000000e+00  1.32913076e+00 -6.94848841e-09]
1679,0.0,-2.1070968966430956,-3.0108148588474024,[ 0.00000000e+00 -1.84249564e-02 -1.66871270e-08],[ 0.00000000e+00 -1.84249564e-02 -1.66871270e-08]
1716,0.0,-4.171050052416934,1.0,[ 0.00000000e+00  1.29357637e+00 -1.75387909e-08],[ 0.00000000e+00  1.29357637e+00 -1.75387909e-08]
1720,0.0,-2.191681001702883,-3.2064756373630767,[ 0.00000000e+00  1.31755597e+00 -1.74162746e-08],[ 0.00000000e+00  1.31755597e+00 -1.74162746e-08]
1768,0.0,-2.184101092697135,-3.1891703050096254,[ 0.00000000e+00  1.32484587e+00 -1.72249635e-08],[ 0.00000000e+00  1.32484587e+00 -1.72249635e-08]
1770,0.0,-2.1882599893415398,-3.1986962033301416,[ 0.00000000e+00  1.33022153e+00 -1.46984347e-08],[ 0.00000000e+00  1.33022153e+00 -1.46984347e-08]
1810,0.0,-5.341665533475999,1.0,[ 0.00000000e+00  1.32481217e+00 -4.77548084e-09],[ 0.00000000e+00  1.32481217e+00 -4.77548084e-09]
1814,0.32622251138721686,-3.9225294590060713,-4.800230745099705,[ 0.00000000e+00  1.33289594e+00 -8.05035888e-09],[ 0.00000000e+00  1.33289594e+00 -8.05035888e-09]
1816,0.2651363455055489,-3.7892374417414576,-4.740689139026938,[ 0.00000000e+00  7.56329670e-01 -1.40762399e-08],[ 0.00000000e+00  7.56329670e-01 -1.40762399e-08]
1825,0.0,-2.160156132224308,-3.133681474985588,[ 0.00000000e+00  1.24698904e+00 -1.75637836e-08],[ 0.00000000e+00  1.24698904e+00 -1.75637836e-08]
1864,0.34020291046601514,-3.840243113989492,-4.672483022529122,[ 0.00000000e+00 -1.92332974e-02 -1.76532572e-08],[ 0.00000000e+00 -1.92332974e-02 -1.76532572e-08]
1882,0.0,-1.959845099224642,1.0,[0. 0. 0.],[0. 0. 0.]
1931,0.0,-5.1664982971703015,1.0,[-1.66320322e-08 -6.47181286e-09  0.00000000e+00],[-1.66320322e-08 -6.47181286e-09  0.00000000e+00]
1890,0.09819572909572359,-4.041304823903083,-4.041304823903083,[0. 0. 0.],[0. 0. 0.]
1938,0.0,-2.8530184453707683,1.0,[-8.55530042e-09 -1.68484988e-08  0.00000000e+00],[-8.55530042e-09 -1.68484988e-08  0.00000000e+00]
1896,0.32268411331185093,-1.874827767297234,-1.874827767297234,[0. 0. 0.],[0. 0. 0.]
2083,0.0,-5.2130967453868235,1.0,[-1.76956154e-08 -6.17757845e-09  0.00000000e+00],[-1.76956154e-08 -6.17757845e-09  0.00000000e+00]
1898,0.2825379272077205,-1.9911251604771354,-1.9911251604771354,[0. 0. 0.],[0. 0. 0.]
1904,0.0,-4.906163587008774,1.0,[0. 0. 0.],[0. 0. 0.]
2092,0.013403206275399206,-4.237658900891787,-4.309495842971754,[-3.24476752e-09 -1.77775693e-08  0.00000000e+00],[-3.24476752e-09 -1.77775693e-08  0.00000000e+00]
2099,0.0,-3.6673031562193903,1.0,[-1.46672908e-08 -1.71334483e-08  0.00000000e+00],[-1.46672908e-08 -1.71334483e-08  0.00000000e+00]
1907,0.36299972716158746,-1.7135837304902983,-1.7135837304902983,[0. 0. 0.],[0. 0. 0.]
1908,0.0757950875972874,-2.920367007106174,-2.920367007106174,[0. 0. 0.],[0. 0. 0.]
1909,0.0,-3.407450638889369,1.0,[0. 0. 0.],[0. 0. 0.]
2012,0.0,-4.20598348764324,1.0,[ 0.00000000e+00  1.19196968e+00 -1.33247481e-09],[ 0.00000000e+00  1.19196968e+00 -1.33247481e-09]
2076,0.0,-5.45943438076213,1.0,[ 0.00000000e+00  1.31949122e+00 -1.77564159e-08],[ 0.00000000e+00  1.31949122e+00 -1.77564159e-08]
969,0.9,-2.0761210169165247,-2.940354528757583,[ 1.14430652e+00  1.10520690e+00 -9.03028777e-10],[ 1.14430652e+00  1.10520690e+00 -9.03028777e-10]
975,0.0,-3.969313736614942,1.0,[ 9.99072967e-01  9.25869925e-01 -1.47086517e-08],[ 9.99072967e-01  9.25869925e-01 -1.47086517e-08]
978,0.2213901626703628,-3.5016510175219016,-3.9931461940774486,[ 6.53056024e-01  3.68703201e-01 -1.75354659e-08],[ 6.53056024e-01  3.68703201e-01 -1.75354659e-08]
979,0.0,-6.177949933820941,1.0,[ 4.21927042e-01  5.47276117e-01 -1.77636765e-08],[ 4.21927042e-01  5.47276117e-01 -1.77636765e-08]
1017,0.0,-3.837607995713678,1.0,[ 1.16035544e+00  8.83967333e-01 -7.63859759e-09],[ 1.16035544e+00  8.83967333e-01 -7.63859759e-09]
1935,0.0,-3.594049651148112,1.0,[0. 0. 0.],[0. 0. 0.]
2177,0.0,-2.206377679457029,1.0,[-5.13952567e-09  0.00000000e+00  0.00000000e+00],[-5.13952567e-09  0.00000000e+00  0.00000000e+00]
1940,0.0,-6.43366054289538,1.0,[0. 0. 0.],[0. 0. 0.]
2237,0.0,-3.1327259381386554,1.0,[-1.2697894e-08  0.0000000e+00  0.0000000e+00],[-1.2697894e-08  0.0000000e+00  0.0000000e+00]
2243,0.0,-3.214724315781039,1.0,[-1.50371331e-08  0.00000000e+00  0.00000000e+00],[-1.50371331e-08  0.00000000e+00  0.00000000e+00]
1945,0.07505054646140105,-3.9583858762499564,-3.9583858762499564,[0. 0. 0.],[0. 0. 0.]
2278,0.040800667359004165,-5.3927965141713585,-6.385542263531817,[-1.75212971e-08  0.00000000e+00  0.00000000e+00],[-1.75212971e-08  0.00000000e+00  0.00000000e+00]
2279,0.0,-5.3046350299835305,1.0,[-1.77090685e-08  0.00000000e+00  0.00000000e+00],[-1.77090685e-08  0.00000000e+00  0.00000000e+00]
1060,0.2829414913349946,-2.785220191899368,-2.881501180698243,[ 6.78952289e-02  1.11590972e+00 -1.77287317e-08],[ 6.78952289e-02  1.11590972e+00 -1.77287317e-08]
1064,0.0,-3.8267731800778755,1.0,[ 1.01849834e+00  9.51520060e-01 -1.49177095e-08],[ 1.01849834e+00  9.51520060e-01 -1.49177095e-08]
1068,0.9,-2.154256993428323,-3.1199530099384556,[ 1.26590608e+00  9.34601740e-01 -1.75760494e-08],[ 1.26590608e+00  9.34601740e-01 -1.75760494e-08]
1071,0.1906889281050217,-3.4541801250563475,-4.428207143429395,[ 1.27582156e+00  1.00974730e+00 -1.77182556e-08],[ 1.27582156e+00  1.00974730e+00 -1.77182556e-08]
1114,0.0,-4.142318752027362,1.0,[ 1.19418028e+00  3.44653826e-01 -9.37616520e-09],[ 1.19418028e+00  3.44653826e-01 -9.37616520e-09]
1159,0.0374597947159039,-4.471758949929722,-4.602603737808722,[ 1.16464926e-01 -1.49642649e-08 -1.42770501e-08],[ 1.16464926e-01 -1.49642649e-08 -1.42770501e-08]
1162,0.03830236011326218,-6.976837426296134,-7.651611524606638,[ 9.04885992e-01 -8.93709911e-09 -1.03800099e-08],[ 9.04885992e-01 -8.93709911e-09 -1.03800099e-08]
1980,0.0,-3.0389301467621315,1.0,[0. 0. 0.],[0. 0. 0.]
1983,0.0,-3.676304869001102,1.0,[0. 0. 0.],[0. 0. 0.]
1985,0.0,-1.977787811830232,1.0,[0. 0. 0.],[0. 0. 0.]
1987,0.0,-2.1391230366483813,1.0,[0. 0. 0.],[0. 0. 0.]
2370,0.0,-5.310430457643015,1.0,[-1.70891978e-08  0.00000000e+00  0.00000000e+00],[-1.70891978e-08  0.00000000e+00  0.00000000e+00]
1990,0.06881126053144437,-3.007716374710774,-3.007716374710774,[0. 0. 0.],[0. 0. 0.]
1991,0.0,-3.7683264151815044,1.0,[0. 0. 0.],[0. 0. 0.]
2384,0.0,-5.918404366002154,1.0,[-6.17757845e-09  0.00000000e+00  0.00000000e+00],[-6.17757845e-09  0.00000000e+00  0.00000000e+00]
1994,0.0,-2.315951535939513,1.0,[0. 0. 0.],[0. 0. 0.]
2428,0.0,-3.2351342185803458,1.0,[-1.71334483e-08  0.00000000e+00  0.00000000e+00],[-1.71334483e-08  0.00000000e+00  0.00000000e+00]
2443,0.03066596947374034,-3.744965356465497,-3.7974901537243477,[-2.66709228e-09  0.00000000e+00  0.00000000e+00],[-2.66709228e-09  0.00000000e+00  0.00000000e+00]
1997,0.32591903019601315,-1.8681600115880501,-1.8681600115880501,[0. 0. 0.],[0. 0. 0.]
2446,0.009169716979856989,-6.505670650969229,-7.527255513333022,[-1.77772108e-08  0.00000000e+00  0.00000000e+00],[-1.77772108e-08  0.00000000e+00  0.00000000e+00]
1999,0.2971205238931708,-1.9498105736151032,-1.9498105736151032,[0. 0. 0.],[0. 0. 0.]
2000,0.0,-2.370124767802822,1.0,[0. 0. 0.],[0. 0. 0.]
2001,0.0,-2.6108878519275223,1.0,[0. 0. 0.],[0. 0. 0.]
2003,0.0,-2.2550643517220985,1.0,[0. 0. 0.],[0. 0. 0.]
2006,0.2519260453160609,-1.8337229258628533,-1.8337229258628533,[0. 0. 0.],[0. 0. 0.]
2486,0.0,-4.817767395306449,1.0,[-9.54626291e-09  0.00000000e+00  8.17368460e-01],[-9.54626291e-09  0.00000000e+00  8.17368460e-01]
2010,0.0,-4.8566154876885275,1.0,[0. 0. 0.],[0. 0. 0.]
1223,0.0,-2.19210793743999,-3.2074417312632564,[ 1.32547797e+00 -3.91163253e-09 -1.60164924e-08],[ 1.32547797e+00 -3.91163253e-09 -1.60164924e-08]
1224,0.0,-2.1859253937828296,-3.1933564088161246,[ 1.31584170e+00 -9.70727887e-09 -4.65986412e-09],[ 1.31584170e+00 -9.70727887e-09 -4.65986412e-09]
1327,0.0,-2.177688112787552,-3.17438545708714,[ 1.30290170e+00 -1.73492442e-08 -1.50627223e-08],[ 1.30290170e+00 -1.73492442e-08 -1.50627223e-08]
1369,0.0,-2.1968925853569754,-3.2181487203041534,[ 1.33283198e+00 -1.63664873e-08 -9.47984580e-09],[ 1.33283198e+00 -1.63664873e-08 -9.47984580e-09]
1371,0.0,-2.1971740468641627,-3.218765683522831,[ 1.33325733e+00 -5.72429342e-09 -4.70494055e-09],[ 1.33325733e+00 -5.72429342e-09 -4.70494055e-09]
1375,0.0,-2.1944724733946996,-3.2127666407548143,[ 1.32913076e+00 -6.94848841e-09 -3.27011735e-09],[ 1.32913076e+00 -6.94848841e-09 -3.27011735e-09]
1409,0.0,-5.903882487589893,1.0,[ 6.14472877e-01 -1.75396525e-08 -6.56961043e-09],[ 6.14472877e-01 -1.75396525e-08 -6.56961043e-09]
1414,0.9,-2.1717744643065267,-3.1606865009261202,[ 1.29357637e+00 -1.75387909e-08  0.00000000e+00],[ 1.29357637e+00 -1.75387909e-08  0.00000000e+00]
1416,0.0,-4.138275710270272,1.0,[ 1.32484587e+00 -1.72249635e-08  0.00000000e+00],[ 1.32484587e+00 -1.72249635e-08  0.00000000e+00]
1423,0.0,-2.197042690280815,-3.2184782687042337,[ 1.33305913e+00 -2.78803725e-09  0.00000000e+00],[ 1.33305913e+00 -2.78803725e-09  0.00000000e+00]
1426,0.0,-2.191678571324899,-3.2064701342815667,[ 1.32481217e+00 -4.77548084e-09  0.00000000e+00],[ 1.32481217e+00 -4.77548084e-09  0.00000000e+00]
1536,0.0,-3.69968736333095,1.0,[0.         0.         1.32969427],[0.         0.         1.32969427]
2031,0.0,-2.24679646682228,1.0,[0. 0. 0.],[0. 0. 0.]
1689,0.02122501298275235,-4.808498036436143,-5.220114049327261,[0.         0.         1.29235054],[0.         0.         1.29235054]
2040,0.0,-2.182880947681719,1.0,[0. 0. 0.],[0. 0. 0.]
2041,0.0,-2.5734267406961524,1.0,[0. 0. 0.],[0. 0. 0.]
1931,0.0,-5.1664982971703015,1.0,[0.         0.         1.33276802],[0.         0.         1.33276802]
2047,0.0,-2.0641746020627614,1.0,[0. 0. 0.],[0. 0. 0.]
1938,0.0,-2.8530184453707683,1.0,[0.         0.         1.05271601],[0.         0.         1.05271601]
2051,0.0,-4.43301784063283,1.0,[0. 0. 0.],[0. 0. 0.]
2052,0.0,-2.1381867120611235,1.0,[0. 0. 0.],[0. 0. 0.]
2053,0.34826011509753996,-1.7495398751728313,-1.7495398751728313,[0. 0. 0.],[0. 0. 0.]
2054,0.0,-4.28366952231149,1.0,[0. 0. 0.],[0. 0. 0.]
2055,0.0,-2.557079633717743,1.0,[0. 0. 0.],[0. 0. 0.]
2056,0.0,-2.0465837300835696,1.0,[0. 0. 0.],[0. 0. 0.]
2083,0.0,-5.2130967453868235,1.0,[0.         0.         0.03572855],[0.         0.         0.03572855]
2092,0.013403206275399206,-4.237658900891787,-4.309495842971754,[0.         0.         0.96716619],[0.         0.         0.96716619]
2099,0.0,-3.6673031562193903,1.0,[0.         0.         1.11740852],[0.         0.         1.11740852]
